gid,st_x,st_y
1151056,16.747999,43.560001
1151057,16.778,43.778999
1151058,16.808001,43.998001
1151059,16.839001,44.216
1151060,16.868999,44.435001
1151061,16.9,44.653999
1151062,16.931,44.873001
1151063,16.962,45.091999
1151064,16.993999,45.311001
1151065,17.025999,45.529999
1151066,17.058001,45.749001
1151067,17.09,45.967999
1151068,17.122999,46.186001
1151069,17.155001,46.404999
1151070,17.188,46.624001
1151071,17.222,46.842999
1151072,17.254999,47.062
1151073,17.289,47.279999
1151074,17.323,47.499001
1151075,17.358,47.717999
1151076,17.392,47.937
1151077,17.427,48.154999
1151078,17.462999,48.374001
1151079,17.497999,48.592999
1151080,17.534,48.812
1151081,17.57,49.029999
1151082,17.607,49.249001
1151083,17.643999,49.467999
1151084,17.681,49.686001
1151085,17.719,49.904999
1151086,17.756001,50.124001
1151087,17.795,50.341999
1151088,17.833,50.561001
1151089,17.872,50.779999
1151090,17.912001,50.998001
1151091,17.951,51.216999
1151092,17.990999,51.435001
1151093,18.032,51.653999
1151094,18.073,51.872002
1151095,18.114,52.091
1151096,18.155001,52.310001
1151097,18.197001,52.528
1151098,18.24,52.745998
1151099,18.283001,52.965
1151100,18.326,53.182999
1151101,18.370001,53.402
1151102,18.414,53.619999
1151103,18.459,53.839001
1151104,18.504,54.056999
1151105,18.549999,54.275002
1151106,18.596001,54.493999
1151107,18.643,54.712002
1151108,18.690001,54.93
1151109,18.737,55.148998
1151110,18.785,55.367001
1151111,18.834,55.584999
1151112,18.882999,55.804001
1151113,18.933001,56.021999
1151114,18.983999,56.240002
1151115,19.035,56.458
1151116,19.086,56.675999
1151117,19.138,56.894001
1151118,19.191,57.112999
1151119,19.243999,57.331001
1151120,19.298,57.549
1151121,19.353001,57.766998
1151122,19.408001,57.985001
1151123,19.464001,58.202999
1151124,19.521,58.421001
1151125,19.577999,58.639
1151126,19.636999,58.856998
1151127,19.695,59.075001
1151128,19.754999,59.292
1151129,19.815001,59.509998
1151130,19.877001,59.728001
1151131,19.938999,59.945999
1151132,20.000999,60.164001
1151133,20.065001,60.381001
1151134,20.129,60.598999
1151135,20.195,60.817001
1151136,20.261,61.034
1151137,20.327999,61.251999
1151138,20.396,61.469002
1151139,20.465,61.687
1151140,20.535,61.904999
1151141,20.606001,62.122002
1151142,20.677999,62.339001
1151143,20.752001,62.556999
1151144,20.826,62.773998
1151145,20.900999,62.991001
1151146,20.978001,63.209
1151147,21.055,63.425999
1151148,21.134001,63.643002
1151149,21.214001,63.860001
1151150,21.295,64.077003
1151151,21.378,64.293999
1151152,21.461,64.511002
1151153,21.547001,64.727997
1151154,21.632999,64.945
1151155,21.721001,65.162003
1151156,21.809999,65.378998
1151157,21.900999,65.596001
1151158,21.993999,65.811996
1151159,22.087999,66.028999
1151160,22.183001,66.246002
1151161,22.281,66.461998
1151162,22.379,66.678001
1151163,22.48,66.894997
1151164,22.583,67.111
1151165,22.687,67.327003
1151166,22.792999,67.543999
1151167,22.900999,67.760002
1151168,23.011999,67.975998
1151169,23.124001,68.192001
1151170,23.238001,68.407997
1151171,23.355,68.623001
1151172,23.474001,68.838997
1151173,23.594999,69.055
1151174,23.719,69.269997
1151175,23.844999,69.486
1151176,23.974001,69.700996
1151177,24.105,69.917
1151178,24.239,70.132004
1151179,24.375999,70.347
1151180,24.516001,70.561996
1151181,24.658001,70.777
1151182,24.804001,70.990997
1151183,24.952999,71.206001
1151184,25.106001,71.420998
1151185,25.261999,71.635002
1151186,25.421,71.848999
1151187,25.584,72.063004
1151188,25.750999,72.277
1151189,25.922001,72.490997
1151190,26.097,72.705002
1151191,26.275999,72.917999
1151192,26.459,73.132004
1151193,26.646999,73.345001
1151194,26.84,73.557999
1151195,27.038,73.771004
1151196,27.240999,73.984001
1151197,27.448999,74.195999
1151198,27.663,74.407997
1151199,27.882,74.620003
1151200,28.108,74.832001
1151201,28.339001,75.043999
1151202,28.577999,75.254997
1151203,28.822001,75.466003
1151204,29.073999,75.677002
1151205,29.334,75.888
1151206,29.601,76.098
1151207,29.875999,76.307999
1151208,30.159,76.517998
1151209,30.452,76.726997
1151210,30.753,76.935997
1151211,31.063999,77.144997
1151212,31.385,77.352997
1151213,31.716999,77.560997
1151214,32.060001,77.767998
1151215,32.414001,77.974998
1151216,32.780998,78.181999
1151217,33.16,78.388
1151218,33.553001,78.593002
1151219,33.960999,78.797997
1151220,34.382999,79.002998
1151221,34.820999,79.207001
1151222,35.275002,79.410004
1151223,35.747002,79.612
1151224,36.237999,79.814003
1151225,36.748001,80.014999
1151226,37.278999,80.214996
1151227,37.832001,80.415001
1152000,15.58,31.273001
1152001,15.602,31.492001
1152002,15.625,31.711
1152003,15.647,31.93
1152004,15.67,32.148998
1152005,15.693,32.368
1152006,15.716,32.587002
1152007,15.739,32.806999
1152008,15.762,33.026001
1152009,15.785,33.244999
1152010,15.809,33.464001
1152011,15.832,33.682999
1152012,15.856,33.902
1152013,15.88,34.120998
1152014,15.904,34.341
1152015,15.928,34.560001
1152016,15.952,34.778999
1152017,15.976,34.998001
1152018,16.0,35.216999
1152019,16.025,35.436001
1152020,16.049999,35.654999
1152021,16.073999,35.874001
1152022,16.099001,36.092999
1152023,16.124001,36.312
1152024,16.15,36.530998
1152025,16.174999,36.75
1152026,16.201,36.969002
1152027,16.226,37.188999
1152028,16.252001,37.408001
1152029,16.278,37.626999
1152030,16.304001,37.846001
1152031,16.33,38.064999
1152032,16.357,38.284
1152033,16.382999,38.502998
1152034,16.41,38.722
1152035,16.437,38.941002
1152036,16.464001,39.16
1152037,16.490999,39.379002
1152038,16.518999,39.598
1152039,16.546,39.817001
1152040,16.573999,40.035999
1152041,16.601999,40.255001
1152042,16.629999,40.473
1152043,16.659,40.692001
1152044,16.687,40.910999
1152045,16.716,41.130001
1152046,16.745001,41.348999
1152047,16.774,41.568001
1152048,16.802999,41.786999
1152049,16.832001,42.006001
1152050,16.862,42.224998
1152051,16.892,42.444
1152052,16.922001,42.662998
1152053,16.952,42.881001
1152054,16.983,43.099998
1152055,17.014,43.319
1152056,17.045,43.537998
1152057,17.076,43.757
1152058,17.107,43.976002
1152059,17.139,44.195
1152060,17.171,44.412998
1152061,17.202999,44.632
1152062,17.235001,44.851002
1152063,17.268,45.07
1152064,17.301001,45.289001
1152065,17.334,45.507
1152066,17.367001,45.726002
1152067,17.400999,45.945
1152068,17.434999,46.164001
1152069,17.469,46.382
1152070,17.504,46.601002
1152071,17.538,46.82
1152072,17.573,47.037998
1152073,17.608999,47.257
1152074,17.643999,47.476002
1152075,17.68,47.694
1152076,17.716,47.912998
1152077,17.753,48.132
1152078,17.790001,48.349998
1152079,17.827,48.569
1152080,17.864,48.787998
1152081,17.902,49.006001
1152082,17.940001,49.224998
1152083,17.979,49.443001
1152084,18.017,49.661999
1152085,18.056999,49.880001
1152086,18.096001,50.098999
1152087,18.136,50.317001
1152088,18.176001,50.535999
1152089,18.216999,50.754002
1152090,18.257999,50.973
1152091,18.299,51.191002
1152092,18.341,51.41
1152093,18.382999,51.627998
1152094,18.426001,51.847
1152095,18.469,52.064999
1152096,18.511999,52.283001
1152097,18.556,52.501999
1152098,18.6,52.720001
1152099,18.645,52.938
1152100,18.690001,53.157001
1152101,18.736,53.375
1152102,18.782,53.592999
1152103,18.829,53.812
1152104,18.875999,54.029999
1152105,18.923,54.248001
1152106,18.972,54.466
1152107,19.02,54.683998
1152108,19.069,54.903
1152109,19.118999,55.120998
1152110,19.169001,55.339001
1152111,19.219999,55.556999
1152112,19.271,55.775002
1152113,19.323,55.993
1152114,19.375999,56.210999
1152115,19.429001,56.429001
1152116,19.483,56.646999
1152117,19.537001,56.865002
1152118,19.591999,57.083
1152119,19.648001,57.300999
1152120,19.704,57.519001
1152121,19.761,57.737
1152122,19.819,57.955002
1152123,19.877001,58.173
1152124,19.936001,58.389999
1152125,19.996,58.608002
1152126,20.056,58.826
1152127,20.118,59.043999
1152128,20.18,59.261002
1152129,20.243,59.479
1152130,20.306999,59.695999
1152131,20.371,59.914001
1152132,20.437,60.132
1152133,20.503,60.348999
1152134,20.57,60.567001
1152135,20.638,60.784
1152136,20.707001,61.001999
1152137,20.777,61.219002
1152138,20.848,61.436001
1152139,20.92,61.653999
1152140,20.993,61.870998
1152141,21.066999,62.088001
1152142,21.142,62.305
1152143,21.218,62.521999
1152144,21.295,62.740002
1152145,21.374001,62.957001
1152146,21.454,63.174
1152147,21.534,63.390999
1152148,21.615999,63.608002
1152149,21.700001,63.824001
1152150,21.784,64.041
1152151,21.870001,64.258003
1152152,21.957001,64.474998
1152153,22.046,64.691002
1152154,22.136,64.907997
1152155,22.228001,65.125
1152156,22.320999,65.341003
1152157,22.415001,65.557999
1152158,22.511999,65.774002
1152159,22.608999,65.989998
1152160,22.709,66.207001
1152161,22.809999,66.422997
1152162,22.913,66.639
1152163,23.018,66.855003
1152164,23.125,67.070999
1152165,23.233,67.287003
1152166,23.344,67.502998
1152167,23.455999,67.719002
1152168,23.570999,67.933998
1152169,23.688,68.150002
1152170,23.806999,68.365997
1152171,23.927999,68.581001
1152172,24.052,68.795998
1152173,24.177999,69.012001
1152174,24.306,69.226997
1152175,24.438,69.442001
1152176,24.570999,69.656998
1152177,24.708,69.872002
1152178,24.847,70.085999
1152179,24.99,70.301003
1152180,25.135,70.515999
1152181,25.283001,70.730003
1152182,25.434999,70.944
1152183,25.59,71.158997
1152184,25.747999,71.373001
1152185,25.91,71.586998
1152186,26.075001,71.800003
1152187,26.245001,72.014
1152188,26.417999,72.226997
1152189,26.594999,72.441002
1152190,26.777,72.653999
1152191,26.962999,72.866997
1152192,27.153999,73.080002
1152193,27.349001,73.292
1152194,27.549,73.504997
1152195,27.754,73.717003
1152196,27.964001,73.929001
1152197,28.18,74.140999
1152198,28.402,74.351997
1152199,28.629,74.564003
1152200,28.863001,74.775002
1152201,29.103001,74.986
1152202,29.35,75.196999
1152203,29.604,75.406998
1152204,29.865,75.616997
1152205,30.132999,75.827003
1152206,30.41,76.036003
1152207,30.694,76.245003
1152208,30.988001,76.454002
1152209,31.290001,76.663002
1152210,31.601999,76.871002
1152211,31.923,77.079002
1152212,32.255001,77.286003
1152213,32.598,77.492996
1152214,32.952,77.698997
1152215,33.318001,77.904999
1152216,33.695999,78.111
1152217,34.087002,78.316002
1152218,34.493,78.519997
1152219,34.911999,78.723999
1152220,35.347,78.927002
1152221,35.798,79.129997
1152222,36.265999,79.332001
1152223,36.751999,79.532997
1152224,37.256001,79.733002
1152225,37.779999,79.932999
1152226,38.326,80.130997
1152227,38.893002,80.329002
1153000,15.815,31.254999
1153001,15.838,31.474001
1153002,15.862,31.693001
1153003,15.885,31.912001
1153004,15.909,32.131001
1153005,15.933,32.349998
1153006,15.956,32.569
1153007,15.981,32.787998
1153008,16.004999,33.007
1153009,16.028999,33.226002
1153010,16.052999,33.445
1153011,16.077999,33.664001
1153012,16.101999,33.883999
1153013,16.127001,34.103001
1153014,16.152,34.321999
1153015,16.177,34.541
1153016,16.202,34.759998
1153017,16.228001,34.979
1153018,16.253,35.198002
1153019,16.278999,35.417
1153020,16.304001,35.636002
1153021,16.33,35.855
1153022,16.356001,36.074001
1153023,16.382,36.292999
1153024,16.408001,36.512001
1153025,16.434999,36.730999
1153026,16.461,36.950001
1153027,16.488001,37.168999
1153028,16.514999,37.388
1153029,16.542,37.605999
1153030,16.569,37.825001
1153031,16.597,38.043999
1153032,16.624001,38.263
1153033,16.652,38.481998
1153034,16.68,38.701
1153035,16.708,38.919998
1153036,16.736,39.139
1153037,16.764,39.358002
1153038,16.792999,39.577
1153039,16.822001,39.796001
1153040,16.851,40.014
1153041,16.879999,40.233002
1153042,16.909,40.452
1153043,16.938999,40.671001
1153044,16.968,40.889999
1153045,16.997999,41.109001
1153046,17.028,41.327999
1153047,17.059,41.546001
1153048,17.089001,41.764999
1153049,17.120001,41.984001
1153050,17.150999,42.202999
1153051,17.181999,42.422001
1153052,17.212999,42.639999
1153053,17.245001,42.859001
1153054,17.275999,43.077999
1153055,17.308001,43.297001
1153056,17.341,43.514999
1153057,17.372999,43.734001
1153058,17.406,43.952999
1153059,17.438999,44.172001
1153060,17.472,44.389999
1153061,17.506001,44.609001
1153062,17.539,44.827999
1153063,17.573,45.046001
1153064,17.607,45.264999
1153065,17.642,45.484001
1153066,17.677,45.702
1153067,17.712,45.921001
1153068,17.747,46.139999
1153069,17.783001,46.358002
1153070,17.819,46.577
1153071,17.855,46.796001
1153072,17.891001,47.014
1153073,17.927999,47.233002
1153074,17.965,47.451
1153075,18.002001,47.669998
1153076,18.040001,47.888
1153077,18.077999,48.106998
1153078,18.115999,48.325001
1153079,18.155001,48.543999
1153080,18.194,48.762001
1153081,18.233999,48.980999
1153082,18.273001,49.199001
1153083,18.313,49.417999
1153084,18.354,49.636002
1153085,18.393999,49.855
1153086,18.436001,50.073002
1153087,18.476999,50.291
1153088,18.518999,50.509998
1153089,18.561001,50.728001
1153090,18.604,50.945999
1153091,18.646999,51.165001
1153092,18.691,51.382999
1153093,18.733999,51.601002
1153094,18.778999,51.82
1153095,18.823999,52.037998
1153096,18.868999,52.256001
1153097,18.914,52.473999
1153098,18.959999,52.693001
1153099,19.007,52.910999
1153100,19.054001,53.129002
1153101,19.101999,53.347
1153102,19.15,53.564999
1153103,19.198,53.783001
1153104,19.247,54.000999
1153105,19.297001,54.220001
1153106,19.347,54.438
1153107,19.396999,54.655998
1153108,19.448,54.874001
1153109,19.5,55.091999
1153110,19.552,55.310001
1153111,19.605,55.528
1153112,19.659,55.744999
1153113,19.712999,55.963001
1153114,19.767,56.181
1153115,19.823,56.398998
1153116,19.879,56.617001
1153117,19.934999,56.834999
1153118,19.992001,57.051998
1153119,20.049999,57.27
1153120,20.108999,57.487999
1153121,20.167999,57.706001
1153122,20.228001,57.923
1153123,20.289,58.140999
1153124,20.35,58.359001
1153125,20.412001,58.576
1153126,20.476,58.793999
1153127,20.539,59.011002
1153128,20.604,59.229
1153129,20.669001,59.445999
1153130,20.736,59.664001
1153131,20.802999,59.881001
1153132,20.871,60.098
1153133,20.940001,60.316002
1153134,21.01,60.533001
1153135,21.080999,60.75
1153136,21.152,60.966999
1153137,21.225,61.185001
1153138,21.299,61.402
1153139,21.374001,61.618999
1153140,21.450001,61.835999
1153141,21.527,62.053001
1153142,21.605,62.27
1153143,21.684,62.487
1153144,21.764,62.703999
1153145,21.846001,62.919998
1153146,21.927999,63.137001
1153147,22.011999,63.354
1153148,22.098,63.570999
1153149,22.184,63.786999
1153150,22.271999,64.003998
1153151,22.361,64.220001
1153152,22.452,64.436996
1153153,22.544001,64.653
1153154,22.638,64.869003
1153155,22.733,65.085999
1153156,22.83,65.302002
1153157,22.927999,65.517998
1153158,23.028,65.734001
1153159,23.129999,65.949997
1153160,23.233,66.166
1153161,23.337999,66.382004
1153162,23.445,66.598
1153163,23.554001,66.814003
1153164,23.665001,67.028999
1153165,23.778,67.245003
1153166,23.892,67.459999
1153167,24.009001,67.676003
1153168,24.128,67.890999
1153169,24.25,68.107002
1153170,24.372999,68.321999
1153171,24.499001,68.537003
1153172,24.628,68.751999
1153173,24.757999,68.967003
1153174,24.892,69.181
1153175,25.028,69.396004
1153176,25.167,69.611
1153177,25.308001,69.824997
1153178,25.452999,70.039001
1153179,25.601,70.253998
1153180,25.750999,70.468002
1153181,25.905001,70.681999
1153182,26.062,70.894997
1153183,26.223,71.109001
1153184,26.386999,71.322998
1153185,26.555,71.536003
1153186,26.726999,71.749001
1153187,26.902,71.962997
1153188,27.082001,72.175003
1153189,27.266001,72.388
1153190,27.454,72.600998
1153191,27.646,72.813004
1153192,27.844,73.025002
1153193,28.046,73.237
1153194,28.253,73.448997
1153195,28.466,73.661003
1153196,28.683001,73.872002
1153197,28.907,74.084
1153198,29.136,74.293999
1153199,29.371,74.504997
1153200,29.613001,74.716003
1153201,29.861,74.926003
1153202,30.117001,75.136002
1153203,30.379,75.345001
1153204,30.649,75.555
1153205,30.926001,75.764
1153206,31.212,75.972
1153207,31.506001,76.181
1153208,31.808001,76.389
1153209,32.120998,76.596001
1153210,32.442001,76.803001
1153211,32.773998,77.010002
1153212,33.116001,77.216003
1153213,33.469002,77.421997
1153214,33.834,77.627998
1153215,34.210999,77.833
1153216,34.601002,78.037003
1153217,35.004002,78.240997
1153218,35.421001,78.444
1153219,35.852001,78.647003
1153220,36.299,78.848999
1153221,36.763,79.050003
1153222,37.243,79.25
1153223,37.742001,79.449997
1153224,38.258999,79.649002
1153225,38.797001,79.847
1153226,39.355,80.043999
1153227,39.936001,80.240997
1154000,16.049999,31.236
1154001,16.073999,31.455
1154002,16.098,31.674
1154003,16.122999,31.893
1154004,16.146999,32.112
1154005,16.172001,32.331001
1154006,16.197001,32.549999
1154007,16.222,32.769001
1154008,16.247,32.987999
1154009,16.271999,33.207001
1154010,16.298,33.425999
1154011,16.323,33.645
1154012,16.349001,33.863998
1154013,16.375,34.083
1154014,16.400999,34.301998
1154015,16.427,34.521
1154016,16.452999,34.740002
1154017,16.479,34.959
1154018,16.504999,35.178001
1154019,16.532,35.396999
1154020,16.559,35.615002
1154021,16.586,35.834
1154022,16.613001,36.053001
1154023,16.639999,36.271999
1154024,16.667,36.491001
1154025,16.695,36.709999
1154026,16.722,36.929001
1154027,16.75,37.147999
1154028,16.778,37.367001
1154029,16.806,37.585999
1154030,16.834,37.804001
1154031,16.863001,38.022999
1154032,16.892,38.242001
1154033,16.92,38.460999
1154034,16.948999,38.68
1154035,16.978001,38.898998
1154036,17.007999,39.117001
1154037,17.037001,39.335999
1154038,17.066999,39.555
1154039,17.097,39.773998
1154040,17.127001,39.993
1154041,17.157,40.210999
1154042,17.188,40.43
1154043,17.218,40.648998
1154044,17.249001,40.868
1154045,17.280001,41.085999
1154046,17.312,41.305
1154047,17.343,41.523998
1154048,17.375,41.743
1154049,17.407,41.960999
1154050,17.438999,42.18
1154051,17.471001,42.398998
1154052,17.504,42.617001
1154053,17.537001,42.835999
1154054,17.57,43.055
1154055,17.603001,43.272999
1154056,17.636,43.492001
1154057,17.67,43.710999
1154058,17.704,43.929001
1154059,17.739,44.147999
1154060,17.773001,44.366001
1154061,17.808001,44.584999
1154062,17.843,44.804001
1154063,17.878,45.021999
1154064,17.914,45.241001
1154065,17.950001,45.459
1154066,17.986,45.678001
1154067,18.021999,45.896
1154068,18.059,46.115002
1154069,18.096001,46.333
1154070,18.132999,46.551998
1154071,18.171,46.77
1154072,18.209,46.988998
1154073,18.247,47.207001
1154074,18.285999,47.425999
