"Länderarbeitskreis Energiebilanzen"
"Vollständige Energiebilanz "
"Einheit: Terajoule"
" "
Land;Jahr;Bilanzzeile;Anm;Insgesamt;"Kohle (roh)";Briketts;Koks;"Andere Steinkohlen produkte";"Kohle (roh)";Briketts;"Koks, Hartbraun kohle, andere Braunkohlen produkte";"Erdöl (roh)";Rohbenzin;"Ottokraft stoffe";"Dieselkraft stoffe";"Flugturbinen kraftstoffe";"Heizöl leicht";"Heizöl schwer";Petrolkoks;"Andere Mineralöl produkte";Flüssiggas;Raffineriegas;"Kokereigas, Stadtgas";"Gichtgas, Konvertergas";"Erdgas, Erdölgas";"Grubengas, sonstige Gase";"Klärgas, Deponiegas";Wasserkraft;Windkraft;Solarenergie;"Biomasse 1)";"Sonstige erneuerbare Energien 2)";Strom;Kernenergie;Fernwärme;"Andere Energieträger";Stand
Schleswig-Holstein;2017;Gewinnung;;179340.536054693;0;0;0;0;0;0;0;52487.936825;0;0;0;0;0;0;0;0;0;0;0;0;2796.67423815804;0;865.1164114567825;31.89015;65715.119964;5046.913368;41274.31216709798;1490.20242098026;0;0;0;9632.37051;
Schleswig-Holstein;2017;Bezüge;;344288.225051666;26327.8244411489;0;0;0;0;262.43773596;2154.11631352;134360.62751693;0;0;2303.7354403756;0;1354.16439766163;0;0;0;0;0;0;0;114491.52449207;0;0;0;0;0;0;0;0;63033.794714;0;0;
Schleswig-Holstein;2017;Bestandsentnahmen;;4560.30793882078;3714.36152;0;0;0;0;0;3.61603;0;0;0;10.9189811718869;0;26.75908;0;0;0;2.65708;0;0;0;774.719871883493;0;0;0;0;0;25.586955765405065;0;0;0;0;1.68842;
Schleswig-Holstein;2017;Energieaufkommen;;528189.06904518;30042.1859611489;0;0;0;0;262.43773596;2157.73234352;186848.56434193;0;0;2314.65442154751;0;1380.92347766163;0;0;0;2.65707999999995;0;0;0;118062.918602111;0;865.1164114567825;31.89015;65715.119964;5046.913368;41299.89912286339;1490.20242098026;0;63033.794714;0;9634.058930000001;
Schleswig-Holstein;2017;Lieferungen;;145221.8733232;0;0;0;0;0;0;0;0;291.899589392318;2854.47911865441;0;11105.869413283;0;35488.3904341269;0;21326.5651757699;3156.09626733921;0;0;0;0;0;0;0;0;0;174.546698693184;0;65449.854141941;0;5374.172484;0;
Schleswig-Holstein;2017;Bestandsaufstockungen;;8.91771;0;0;0;0;0;0;0;0;0;0;0;0;0;5.26407;0;3.65364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;Primärenergieverbrauch;;382958.278011979;30042.1859611489;0;0;0;0;262.43773596;2157.73234352;186848.56434193;-291.899589392318;-2854.47911865441;2314.65442154751;-11105.869413283;1380.92347766163;-35493.6545041269;0;-21330.2188157699;-3153.43918733921;0;0;0;118062.918602111;0;865.1164114567825;31.89015;65715.119964;5046.913368;41125.3524241702;1490.20242098026;-65449.854141941;63033.794714;-5374.172484;9634.058930000001;
Schleswig-Holstein;2017;"Umw-Einsatz: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);13401.39181;11300.28272;0;0;0;0;0;0;0;0;0;0;0;124.11126;70.39138;0;0.06953;0;0;0;0;146.89673;0;8.519;0;0;0;562.6781900000001;0;0;0;0;1188.443;
Schleswig-Holstein;2017;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;37110.2760921564;18268.2455;0;0;0;0;0;0;0;0;0;0;0;32.474;12.91099;0;0;0;0;0;0;6774.8330144687;0;74.891;0;0;0;8222.32858768768;0;0;0;0;3724.593;
Schleswig-Holstein;2017;"Umw-Einsatz: Industriewärmekraftwerke";;5703.88008;8.59761;0;0;0;0;0;0;0;0;0;0;0;0.89031;837.7374;0;0;0;770.47815;0;0;2900.92986;0;4.92901;0;0;0;550.0539;0;0;0;80.20994;550.0539;
Schleswig-Holstein;2017;"Umw-Einsatz: Kernkraftwerke";;63033.794714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63033.794714;0;0;
Schleswig-Holstein;2017;"Umw-Einsatz: Wasserkraftwerke";;105.84495;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31.89015;0;0;0;0;73.9548;0;0;0;
Schleswig-Holstein;2017;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;92375.3303843661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;695.7408161047824;0;65715.119964;4470.632568;21493.83703626132;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Einsatz: Heizwerke";LAK2);4004.9468763739;343.0651;0;0;0;0;0;0;0;0;0;0;0;220.14173;1.6397;0;0;0;0;0;0;3142.3613463739;0;0;0;0;0;195.2175;0;7.439;0;0;95.0825;
Schleswig-Holstein;2017;"Umw-Einsatz: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Einsatz: Raffinerien";;202872.091757234;0;0;0;0;0;0;0;186848.56434193;15524.2579856614;0;0;0;0;0;0;499.269429642768;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Einsatz: Sonstige Energieerzeuger";;182.961453599984;0;0;0;0;0;0;0;0;0;0;0;0;38.9336516999998;0;0;0;0;0;0;0;144.027801899984;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Einsatz: Insgesamt";;418790.51811773;29920.19093;0;0;0;0;0;0;186848.56434193;15524.2579856614;0;0;0;416.5509517;922.67947;0;499.338959642768;0;770.47815;0;0;13109.0487527426;0;784.0798261047826;31.89015;65715.119964;4470.632568;31024.115213949022;0;81.3938;63033.794714;80.20994;5558.1724;
Schleswig-Holstein;2017;"Umw-Ausstoß: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);6081.151716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6081.151716;0;0;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;27364.6531656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7989.332508;0;19375.3206576;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Industriewärmekraftwerke";;2649.694104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2649.694104;0;0;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Kernkraftwerke";;20801.3256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20801.3256;0;0;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Wasserkraftwerke";;76.18095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76.18095;0;0;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;79368.1674372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79368.1674372;0;0;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Heizwerke";LAK2);3801.8261736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3801.8261736;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Raffinerien";;199724.70876413;0;0;0;0;0;0;0;0;18465.8757016876;24553.2869799937;54741.3397185947;11275.2746201066;22184.3256019768;38242.1524841269;0;22348.943245915;5735.43479646868;2178.07561526019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Sonstige Energieerzeuger";;2699.089336394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2239.36688839401;0;0;0;0;0;0;0;0;0;0;459.722447999996;0;0;0;
Schleswig-Holstein;2017;"Umw-Ausstoß: Insgesamt";;342566.797246924;0;0;0;0;0;0;0;0;18465.8757016876;24553.2869799937;54741.3397185947;11275.2746201066;22184.3256019768;38242.1524841269;0;22348.943245915;5735.43479646868;4417.4425036542;0;0;0;0;0;0;0;0;0;0;117425.5747632;0;23177.1468312;0;
Schleswig-Holstein;2017;"Umw-Verbrauch: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Umw-Verbrauch: Kraftwerke, Heizwerke";;3308.461668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2983.826232;0;324.635436;0;
Schleswig-Holstein;2017;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;297.21773;0;0;0;0;0;0;0;0;0;0;0;0;0.46548;0;0;0;0;0;0;0;17.00345;0;0;0;0;0;0;0;279.7488;0;0;0;
Schleswig-Holstein;2017;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;5173.1485;0;0;0;0;0;0;0;0;0;0;0;0;29.06714;1792.56858;0;0;0.14211;1648.64193;0;0;433.36795;0;0;0;0;0;0;0;1134.6804;0;134.68039;0;
Schleswig-Holstein;2017;"Umw-Verbrauch: Sonstige Energieerzeuger";;893.025184005805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;436.558086805805;0;44.051;0;0;0;0;0;412.4160972;0;0;0;
Schleswig-Holstein;2017;"Umw-Verbrauch: Insgesamt";;9671.85308200581;0;0;0;0;0;0;0;0;0;0;0;0;29.53262;1792.56858;0;0;0.14211;1648.64193;0;0;886.929486805805;0;44.051;0;0;0;0;0;4810.6715292;0;459.315826;0;
Schleswig-Holstein;2017;"Fackel- und Leitungsverluste";;5352.33284123523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313.876285024208;0;24.976975352;0;0;0;0;0;2643.69678085902;0;2369.7828;0;
Schleswig-Holstein;2017;"Energieangebot nach Umwandlungsbilanz";;291710.371217932;121.995031148936;0;0;0;0;262.43773596;2157.73234352;0;2649.71812663385;21698.8078613393;57055.9941401422;169.405206823557;23119.1655079385;33.24993;0;519.385470502285;2581.85349912947;1998.3224236542;0;0;103753.064077539;0;12.00861;0;0;576.2808;10101.23721022118;1490.20242098026;44439.9585112;0;14893.6657812;4075.8865300000007;
Schleswig-Holstein;2017;"Nichtenergetischer Verbrauch";;29077.9258438081;0;0;0;0;0;0;515.80201352;0;2649.71812663385;0;0;0;3.39664;0;0;239.81057;0;1998.3224236542;0;0;23670.87607;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Statistische Differenzen";;105.791839200003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105.791839200003;0;
Schleswig-Holstein;2017;Endenergieverbrauch;;262738.237213324;121.995031148936;0;0;0;0;262.43773596;1641.93033;0;0;21698.8078613393;57055.9941401422;169.405206823557;23115.7688679385;33.24993;0;279.574900502285;2581.85349912947;0;0;0;80082.1880075386;0;12.00861;0;0;576.2808;10101.23721022118;1490.20242098026;44439.9585112;0;14999.4576204;4075.8865300000007;
Schleswig-Holstein;2017;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";;41906.0123573454;78.54566;0;0;0;0;0;1641.93033;0;0;0;20.0279551528221;0;820.23574;33.24993;0;260.57348;211.84463;0;0;0;18037.82841;0;12.00861;0;0;0.2808;2548.171952192607;0.0218;12718.576;0;1446.83053;4075.8865300000007;
Schleswig-Holstein;2017;Schienenverkehr;;1391.31848347286;0;0;0;0;0;0;0;0;0;0;699.371407855072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.9486756177919;0;654.9984;0;0;0;
Schleswig-Holstein;2017;Straßenverkehr;;77397.751121926;0;0;0;0;0;0;0;0;0;21670.7269090635;51523.3062432689;0;0;0;0;0;449.140094144018;0;0;0;104.192915542793;0;0;0;0;0;3645.38495990679;0;5;0;0;0;
Schleswig-Holstein;2017;Luftverkehr;;188.764270441031;0;0;0;0;0;0;0;0;0;19.3590636174738;0;169.405206823557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Schleswig-Holstein;2017;"Küsten- und Binnenschifffahrt";;649.660151200559;0;0;0;0;0;0;0;0;0;0;617.060086734981;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.6000644655779;0;0;0;0;0;
Schleswig-Holstein;2017;"Verkehr insgesamt";;79627.4940270405;0;0;0;0;0;0;0;0;0;21690.085972681;52839.7377378589;169.405206823557;0;0;0;0;449.140094144018;0;0;0;104.192915542793;0;0;0;0;0;3714.93369999016;0;659.9984;0;0;0;
Schleswig-Holstein;2017;Haushalte;;89239.1846861873;33.9568098723404;0;0;0;0;262.43773596;0;0;0;2.92667819422532;0;0;16221.6239687693;0;0;0;1106.04016971596;0;0;0;37785.0469201169;0;0;0;0;546.797523438882;3616.06841314896;1415.65828237078;17820.3003278;0;10428.3278568;0;
Schleswig-Holstein;2017;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";;51965.546142751;9.49256127659575;0;0;0;0;0;0;0;0;5.79521046406205;4196.22844713043;0;6073.90915916922;0;0;19.0014205022848;814.828605269493;0;0;0;24155.1197618789;0;0;0;0;29.202476561118;222.063144889449;74.5223386094789;13241.0837834;0;3124.2992336;0;
Schleswig-Holstein;2017;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";;141204.730828938;43.4493711489362;0;0;0;0;262.43773596;0;0;0;8.72188865828737;4196.22844713043;0;22295.5331279385;0;0;19.0014205022848;1920.86877498545;0;0;0;61940.1666819958;0;0;0;0;576;3838.1315580384094;1490.18062098026;31061.3841112;0;13552.6270904;0;
Thüringen;1990;Gewinnung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Bezüge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Bestandsentnahmen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Energieaufkommen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Lieferungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Bestandsaufstockungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Primärenergieverbrauch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Kokereien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Industriewärmekraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Kernkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Wasserkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Heizwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Hochöfen, Konverter";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Raffinerien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Sonstige Energieerzeuger";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Einsatz: Insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Kokereien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Industriewärmekraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Kernkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Wasserkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Heizwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Hochöfen, Konverter";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Raffinerien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Sonstige Energieerzeuger";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Ausstoß: Insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Verbrauch: Kokereien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Verbrauch: Kraftwerke, Heizwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Verbrauch: Sonstige Energieerzeuger";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Umw-Verbrauch: Insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Fackel- und Leitungsverluste";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Energieangebot nach Umwandlungsbilanz";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Nichtenergetischer Verbrauch";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Statistische Differenzen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Endenergieverbrauch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Schienenverkehr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Straßenverkehr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Luftverkehr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Küsten- und Binnenschifffahrt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Verkehr insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;Haushalte;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1990;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;Gewinnung;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;Bezüge;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;Bestandsentnahmen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;Energieaufkommen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;Lieferungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;Bestandsaufstockungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;Primärenergieverbrauch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Kokereien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Industriewärmekraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Kernkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Wasserkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Heizwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Hochöfen, Konverter";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Raffinerien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Sonstige Energieerzeuger";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Einsatz: Insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Kokereien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Industriewärmekraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Kernkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Wasserkraftwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Heizwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Hochöfen, Konverter";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Raffinerien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Sonstige Energieerzeuger";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Ausstoß: Insgesamt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Verbrauch: Kokereien";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Verbrauch: Kraftwerke, Heizwerke";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thüringen;1991;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
